FID,gid,UF,nome,Censo,Populacao_Masculina,Populacao_Feminina
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7c66,1758,RIO GRANDE DO NORTE,Itajá,2010,3543,3389
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7c65,3322,MINAS GERAIS,Três Corações,2010,36103,36662
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7c64,516,RIO GRANDE DO SUL,Lagoa Bonita do Sul,2010,1403,1259
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7c63,758,ACRE,Mâncio Lima,2010,7836,7370
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7c62,4564,BAHIA,Manoel Vitorino,2010,7338,7049
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7c50,3775,SÃO PAULO,Guaraçaí,2010,4195,4240
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7c4e,2257,PARÁ,Curuçá,2010,17568,16726
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7c49,426,RIO GRANDE DO SUL,Boa Vista do Incra,2010,1243,1182
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7c46,2017,CEARÁ,Choró,2010,6586,6267
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7c40,5345,PIAUÍ,Várzea Grande,2010,2048,2288
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7c3f,9,RIO GRANDE DO SUL,Ametista do Sul,2010,3732,3591
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7c3b,683,SÃO PAULO,Luís Antônio,2010,5832,5454
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7c39,1249,GOIÁS,Santa Fé de Goiás,2010,2405,2357
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7c35,3992,MATO GROSSO,Araguaiana,2010,1637,1560
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7c2a,446,RIO GRANDE DO SUL,Mata,2010,2575,2536
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7c24,3536,PARANÁ,Saudade do Iguaçu,2010,2537,2491
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7c22,2419,PARAÍBA,Sapé,2010,24653,25490
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7c1e,794,ALAGOAS,Olho D'Água Grande,2010,2463,2494
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7c1d,998,TOCANTINS,Araguaína,2010,73587,76897
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7c18,4072,PARANÁ,Sertanópolis,2010,7748,7890
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7c0d,1190,ESPIRITO SANTO,Água Doce do Norte,2010,5960,5811
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7c0c,1704,MARANHÃO,Matões,2010,15583,15432
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7c07,1679,SÃO PAULO,São Bernardo do Campo,2010,369626,395837
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7c06,607,RIO GRANDE DO SUL,Porto Alegre,2010,653787,755564
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7bff,74,RIO GRANDE DO SUL,Ubiretama,2010,1183,1113
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7bf9,5172,SANTA CATARINA,Apiúna,2010,4866,4734
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7bf5,774,ALAGOAS,Branquinha,2010,5379,5204
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7bf3,338,RIO GRANDE DO SUL,Ibiaçá,2010,2290,2420
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7bf0,514,RIO GRANDE DO SUL,Gaurama,2010,2832,3030
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7bef,3570,MINAS GERAIS,Itaipé,2010,6015,5783
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7be8,5359,TOCANTINS,Chapada de Areia,2010,716,619
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7be7,4826,SÃO PAULO,Santo Antônio do Aracanguá,2010,3879,3747
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7bdf,5,RIO GRANDE DO SUL,São Leopoldo,2010,104242,109845
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7bde,3704,PERNAMBUCO,São José do Belmonte,2010,16241,16376
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7bdc,3741,MINAS GERAIS,Mendes Pimentel,2010,3153,3178
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7bdb,1495,CEARÁ,Deputado Irapuan Pinheiro,2010,4562,4533
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7bd4,3082,MINAS GERAIS,São João do Manteninha,2010,2555,2633
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7bd3,2135,PARAÍBA,Juripiranga,2010,5129,5108
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7bd2,4887,SÃO PAULO,Tietê,2010,18249,18586
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7bd0,3,RIO GRANDE DO SUL,Canoas,2010,155936,167891
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7bc7,278,BAHIA,Santo Estêvão,2010,22906,24974
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7bb6,1493,CEARÁ,Croatá,2010,8328,8741
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7bb4,2799,MINAS GERAIS,Arcos,2010,18209,18388
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7bb2,4189,SÃO PAULO,Amparo,2010,32442,33387
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7bab,5077,SÃO PAULO,Piracaia,2010,12514,12602
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7ba9,2154,PARAÍBA,Arara,2010,6074,6579
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7ba8,1827,MARANHÃO,Santo Amaro do Maranhão,2010,7314,6506
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7ba5,3563,MINAS GERAIS,Iraí de Minas,2010,3381,3086
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7ba4,1301,PIAUÍ,Itaueira,2010,5385,5293
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7ba3,1514,CEARÁ,Lavras da Mangabeira,2010,15568,15522
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b9d,3743,MINAS GERAIS,Mesquita,2010,3029,3040
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b9c,4106,PARANÁ,Congonhinhas,2010,4237,4042
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b98,594,RIO GRANDE DO SUL,Três Forquilhas,2010,1512,1402
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b91,3149,MINAS GERAIS,São José da Varginha,2010,2133,2065
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b7f,1771,MARANHÃO,Miranda do Norte,2010,11809,12618
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b7d,4930,SANTA CATARINA,São José,2010,101392,108412
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b7b,3336,MINAS GERAIS,União de Minas,2010,2412,2006
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b77,4107,PARANÁ,Siqueira Campos,2010,9206,9248
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b75,4532,SÃO PAULO,Indiana,2010,2423,2402
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b74,2205,PARÁ,Anapu,2010,10992,9551
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b61,2313,PARÁ,Ponta de Pedras,2010,13379,12620
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b54,4922,SANTA CATARINA,São Cristovão do Sul,2010,2850,2162
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b4d,83,BAHIA,Novo Horizonte,2010,5502,5171
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b4c,4440,BAHIA,Dom Macedo Costa,2010,1897,1977
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b4a,5250,SANTA CATARINA,Camboriú,2010,31159,31202
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b46,5326,SANTA CATARINA,Içara,2010,29303,29530
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b45,158,BAHIA,Ponto Novo,2010,7924,7818
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b44,5106,PARANÁ,Lapa,2010,22646,22286
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b37,24,RIO GRANDE DO SUL,Barão do Triunfo,2010,3741,3277
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b32,3648,PERNAMBUCO,Belo Jardim,2010,34780,37652
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b31,1613,SÃO PAULO,Santo André,2010,324458,351949
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b2b,2144,BAHIA,Botuporã,2010,5608,5546
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b29,2149,MINAS GERAIS,Pedra Dourada,2010,1136,1055
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b28,3311,MINAS GERAIS,Taquaraçu de Minas,2010,2027,1767
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b1b,3548,PERNAMBUCO,Sairé,2010,5534,5706
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b1a,3432,MINAS GERAIS,Fernandes Tourinho,2010,1549,1481
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b17,3816,PARANÁ,Diamante D'Oeste,2010,2570,2457
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b10,271,BAHIA,Santa Maria da Vitória,2010,20337,19972
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b0c,2897,MINAS GERAIS,Ataléia,2010,7311,7144
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b00,2014,CEARÁ,Viçosa do Ceará,2010,27663,27292
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7afd,1792,RIO DE JANEIRO,Seropédica,2010,38433,39753
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7afc,101,BAHIA,Paripiranga,2010,13670,14108
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7af3,2761,PARANÁ,Mandaguaçu,2010,9853,9928
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7af1,4336,BAHIA,Capela do Alto Alegre,2010,5808,5719
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7af0,3418,PERNAMBUCO,Nazaré da Mata,2010,14747,16049
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7aed,1098,SERGIPE,Nossa Senhora das Dores,2010,12127,12453
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7ae7,2428,PARAÍBA,Princesa Isabel,2010,10448,10835
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7ae5,3099,MINAS GERAIS,Campos Gerais,2010,14064,13536
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7ae3,1148,PIAUÍ,Pavussu,2010,1950,1713
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7ae2,2702,MINAS GERAIS,Perdões,2010,9875,10212
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7ae1,4270,SÃO PAULO,Conchas,2010,8191,8097
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7ada,3213,MINAS GERAIS,Cláudio,2010,13088,12683
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7ad6,4601,BAHIA,Jandaíra,2010,5309,5022
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7ac5,4801,SÃO PAULO,Salto,2010,52132,53384
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7abd,2150,MINAS GERAIS,Pedralva,2010,5858,5609
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7abc,1678,RIO GRANDE DO NORTE,São Vicente,2010,2944,3084
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7abb,5412,TOCANTINS,Silvanópolis,2010,2655,2413
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7aa4,1639,RIO GRANDE DO NORTE,Água Nova,2010,1480,1500
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7aa3,4796,SÃO PAULO,Sagres,2010,1191,1204
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7aa2,3928,PARANÁ,Cafeara,2010,1376,1319
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7aa0,5457,MATO GROSSO,Cuiabá,2010,269204,281894
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7a93,3870,PARANÁ,Vera Cruz do Oeste,2010,4411,4562
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7a88,2103,PARÁ,Santana do Araguaia,2010,29788,26365
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7a6e,4649,SÃO PAULO,Matão,2010,38033,38753
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7a6c,1021,GOIÁS,Formosa,2010,49959,50126
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7a3a,3142,MINAS GERAIS,São João do Paraíso,2010,11163,11156
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7a2c,210,RIO GRANDE DO SUL,Senador Salgado Filho,2010,1407,1407
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7a20,109,BAHIA,Piatã,2010,8734,9248
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7a1f,4073,PARANÁ,Ibaiti,2010,14473,14278
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7a16,1282,PIAUÍ,São João da Varjota,2010,2284,2367
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7a15,4416,BAHIA,Aratuípe,2010,4376,4223
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7a14,1550,CEARÁ,Canindé,2010,36912,37561
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-79ff,2100,PARÁ,Santa Luzia do Pará,2010,9884,9540
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-79eb,5426,SANTA CATARINA,Monte Carlo,2010,4740,4572
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-79ea,2055,MARANHÃO,Anajatuba,2010,12959,12332
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-79dc,3307,MINAS GERAIS,Delfinópolis,2010,3550,3280
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-79da,2109,RIO GRANDE DO NORTE,Apodi,2010,17376,17387
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-79ce,1205,ESPIRITO SANTO,Pinheiros,2010,12005,11890
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-79c3,309,RIO GRANDE DO SUL,Amaral Ferrador,2010,3281,3072
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-79b5,2015,CEARÁ,Banabuiú,2010,8737,8578
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-79ab,4407,BAHIA,Antônio Cardoso,2010,5734,5820
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-79a9,2261,PARÁ,Floresta do Araguaia,2010,9551,8217
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-799c,1337,PIAUÍ,Bonfim do Piauí,2010,2693,2700
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-798f,4392,BAHIA,Coração de Maria,2010,10841,11560
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7982,1703,MARANHÃO,Matinha,2010,11027,10858
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7981,4505,BAHIA,Itajuípe,2010,10452,10629
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7977,4794,SÃO PAULO,Rubinéia,2010,1415,1447
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7976,1806,MARANHÃO,Pedro do Rosário,2010,11836,10896
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7968,993,AMAZONAS,Urucará,2010,8854,8240
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-791b,4307,SÃO PAULO,Flórida Paulista,2010,7055,5793
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7916,3847,RONDÔNIA,Alto Paraíso,2010,9022,8113
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-78ff,2316,PARAÍBA,Nova Palmeira,2010,2163,2198
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-78f0,3449,MINAS GERAIS,Fruta de Leite,2010,3024,2916
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-78e6,130,SÃO PAULO,São José do Rio Preto,2010,196016,212242
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-78e4,112,TOCANTINS,Carrasco Bonito,2010,1919,1769
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-78e3,1829,MARANHÃO,São Bento,2010,19944,20792
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-78d4,1292,PIAUÍ,Piracuruca,2010,13628,13925
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-78d3,429,RIO GRANDE DO SUL,Toropi,2010,1561,1391
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-78c5,1666,GOIÁS,Goiânia,2010,620857,681144
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-78b6,3608,MINAS GERAIS,Iturama,2010,17297,17159
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-78a5,3903,PARANÁ,Piraquara,2010,48194,45013
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-78a3,5210,SANTA CATARINA,Benedito Novo,2010,5280,5056
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-789d,5110,PARANÁ,Paula Freitas,2010,2802,2632
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-789b,3824,RONDÔNIA,Cacoal,2010,39124,39450
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7899,2533,MARANHÃO,Urbano Santos,2010,12372,12201
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7891,4108,PARANÁ,Conselheiro Mairinck,2010,1839,1797
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-788d,1385,MATO GROSSO DO SUL,Bela Vista,2010,11720,11461
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7872,5270,SANTA CATARINA,Coronel Freitas,2010,5189,5024
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7871,2513,PARAÍBA,Sossêgo,2010,1581,1588
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7870,175,BAHIA,Serra Dourada,2010,9243,8869
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7868,3104,MINAS GERAIS,Cantagalo,2010,2045,2150
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7867,633,RIO GRANDE DO SUL,Tiradentes do Sul,2010,3268,3193
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7860,4022,MATO GROSSO,Juara,2010,16956,15835
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-783c,2079,RIO GRANDE DO NORTE,Macau,2010,14182,14772
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7837,1916,RIO GRANDE DO NORTE,Governador Dix-Sept Rosado,2010,6318,6056
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7835,2915,MINAS GERAIS,Bertópolis,2010,2384,2114
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-782d,3858,PARANÁ,Nova Prata do Iguaçu,2010,5225,5152
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7828,413,TOCANTINS,Augustinópolis,2010,8005,7945
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7827,3138,MINAS GERAIS,São João da Mata,2010,1400,1331
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7826,1787,RIO GRANDE DO NORTE,Vila Flor,2010,1460,1412
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-781e,2457,PARAÍBA,São Sebastião de Lagoa de Roça,2010,5423,5618
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-781d,547,RIO GRANDE DO SUL,Doutor Maurício Cardoso,2010,2646,2667
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7816,1683,RIO GRANDE DO NORTE,Patu,2010,5886,6078
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7815,4849,SÃO PAULO,São José do Rio Pardo,2010,25547,26353
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7813,4352,SÃO PAULO,Ubirajara,2010,2284,2143
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7812,1347,ESPIRITO SANTO,Venda Nova do Imigrante,2010,10335,10112
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7811,1063,GOIÁS,Montividiu do Norte,2010,2109,2013
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7805,3278,MINAS GERAIS,Coqueiral,2010,4632,4657
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-77ff,4241,SÃO PAULO,Caiuá,2010,2652,2387
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-77fd,354,RIO GRANDE DO SUL,Itapuca,2010,1233,1111
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-77f6,1525,CEARÁ,General Sampaio,2010,3164,3054
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-77f5,620,RIO GRANDE DO SUL,Centenário,2010,1541,1424
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-77ed,567,RIO GRANDE DO SUL,Poço das Antas,2010,1023,994
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-77ec,4523,SÃO PAULO,Ibitinga,2010,26212,26946
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-77e5,3503,MINAS GERAIS,Guarará,2010,1950,1979
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-77e4,3812,PARANÁ,Campina do Simão,2010,2136,1940
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-77dd,4132,MATO GROSSO,Tabaporã,2010,5308,4624
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-77d3,2121,PARAÍBA,Olivedos,2010,1853,1774
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-77ca,5024,TOCANTINS,Taipas do Tocantins,2010,1017,928
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-77c8,3194,MINAS GERAIS,Cássia,2010,8800,8612
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-77c6,3653,PERNAMBUCO,Bom Jardim,2010,18477,19349
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-77c4,3882,PARANÁ,Campo Largo,2010,55660,56717
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-77b8,809,ALAGOAS,Major Isidoro,2010,9268,9629
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-77b5,85,RIO GRANDE DO SUL,Cotiporã,2010,2033,1884
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-77b4,5560,AMAZONAS,Autazes,2010,16989,15146
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-77a7,3753,MINAS GERAIS,Monsenhor Paulo,2010,4180,3981
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-779c,4385,BAHIA,Conceição da Feira,2010,9922,10469
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-779b,3204,MINAS GERAIS,Centralina,2010,5251,5015
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7798,2951,MINAS GERAIS,Santana de Pirapama,2010,4129,3880
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7771,4974,SANTA CATARINA,Tigrinhos,2010,902,855
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-776f,2431,PARAÍBA,Quixabá,2010,893,806
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-776a,2256,PARÁ,Curuá,2010,6456,5798
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-775a,1510,CEARÁ,Jati,2010,3830,3830
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7758,2057,MARANHÃO,Apicum-Açu,2010,7816,7143
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-774a,1099,SERGIPE,Siriri,2010,3989,4015
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7749,4786,SÃO PAULO,Rifaina,2010,1724,1712
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7747,1011,TOCANTINS,Tocantinópolis,2010,11200,11419
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7744,1970,CEARÁ,Umari,2010,3772,3773
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7739,5399,PIAUÍ,Cabeceiras do Piauí,2010,5094,4834
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7737,2907,MINAS GERAIS,Barra Longa,2010,3022,3121
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7736,4630,SÃO PAULO,Lourdes,2010,1107,1021
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7735,664,RIO GRANDE DO SUL,Pirapó,2010,1398,1359
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7733,1973,RIO GRANDE DO NORTE,Serra do Mel,2010,5392,4895
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7731,1343,ESPIRITO SANTO,Itarana,2010,5456,5425
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7730,5285,SANTA CATARINA,Faxinal dos Guedes,2010,5357,5304
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7723,2535,MARANHÃO,Viana,2010,24712,24784
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7720,1541,CEARÁ,Itaiçaba,2010,3642,3674
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-771f,119,BAHIA,Rio do Pires,2010,5928,5990
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7714,1091,GOIÁS,Sítio d'Abadia,2010,1519,1306
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7705,761,ALAGOAS,Colônia Leopoldina,2010,10073,9946
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7703,4406,BAHIA,Antas,2010,8581,8491
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7702,3426,MINAS GERAIS,Fama,2010,1180,1170
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7700,475,RIO GRANDE DO SUL,Barra do Quaraí,2010,2128,1884
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-76f7,1713,CEARÁ,Miraíma,2010,6607,6193
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-76f5,4905,BAHIA,Buerarema,2010,9307,9298
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-76f3,356,RIO GRANDE DO SUL,Nova Alvorada,2010,1598,1584
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-76f1,3119,MINAS GERAIS,Caratinga,2010,41671,43568
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-76e6,2743,PERNAMBUCO,Correntes,2010,8610,8809
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-76e5,1376,MATO GROSSO DO SUL,Anaurilândia,2010,4313,4180
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-76d7,3966,MATO GROSSO,Cláudia,2010,5728,5300
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-76c5,302,RIO GRANDE DO SUL,Morro Redondo,2010,3135,3092
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-76c0,3381,MINAS GERAIS,Ervália,2010,8990,8956
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-76be,5258,SANTA CATARINA,Capinzal,2010,10233,10536
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-76b8,3947,RONDÔNIA,São Francisco do Guaporé,2010,8415,7620
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-76aa,545,RIO GRANDE DO SUL,Horizontina,2010,8946,9402
